Date,Adj Close,daily_return
2004-11-18,44.380001068115234,
2004-11-19,44.779998779296875,0.00901301715986258
2004-11-22,44.95000076293945,0.0037963820517381563
2004-11-23,44.75,-0.004449405106670246
2004-11-24,45.04999923706055,0.006703893565598751
2004-11-26,45.290000915527344,0.005327451332548749
2004-11-29,45.400001525878906,0.002428805655286581
2004-11-30,45.119998931884766,-0.00616745781020589
2004-12-01,45.380001068115234,0.005762458829464467
2004-12-02,44.95000076293945,-0.009475546387280875
2004-12-03,45.599998474121094,0.014460460514998497
2004-12-06,45.16999816894531,-0.00942983156939825
2004-12-07,45.11000061035156,-0.0013282612580445274
2004-12-08,44.0099983215332,-0.02438488747362011
2004-12-09,43.779998779296875,-0.005226074778644008
2004-12-10,43.439998626708984,-0.0077661069453631715
2004-12-13,43.90999984741211,0.010819549621581936
2004-12-14,43.54999923706055,-0.008198601949500617
2004-12-15,43.9900016784668,0.010103385743157833
2004-12-16,43.68000030517578,-0.00704708709849311
2004-12-17,44.189998626708984,0.011675785667812244
2004-12-20,44.34000015258789,0.003394467765116538
2004-12-21,44.220001220703125,-0.002706335847357022
2004-12-22,44.02000045776367,-0.00452285747214809
2004-12-23,44.27000045776367,0.005679236651527697
2004-12-27,44.47999954223633,0.004743597973824398
2004-12-28,44.369998931884766,-0.0024730353301175567
2004-12-29,43.65999984741211,-0.016001782771341122
2004-12-30,43.83000183105469,0.0038937696801815136
2004-12-31,43.79999923706055,-0.0006845218512604445
2005-01-03,43.02000045776367,-0.017808191618343572
2005-01-04,42.7400016784668,-0.006508572206357255
2005-01-05,42.66999816894531,-0.0016378920629933624
2005-01-06,42.150001525878906,-0.012186469776904074
2005-01-07,41.84000015258789,-0.007354717961295498
2005-01-10,41.95000076293945,0.0026290776756787704
2005-01-11,42.209999084472656,0.006197814464949936
2005-01-12,42.599998474121094,0.009239502442725867
2005-01-13,42.599998474121094,0.0
2005-01-14,42.31999969482422,-0.00657274153347609
2005-01-18,42.31999969482422,0.0
2005-01-19,42.2599983215332,-0.001417801836571253
2005-01-20,42.25,-0.0002365906751138347
2005-01-21,42.7400016784668,0.011597672863119524
2005-01-24,42.77000045776367,0.000701889988740767
2005-01-25,42.2400016784668,-0.012391834781958044
2005-01-26,42.689998626708984,0.010653336419529369
2005-01-27,42.619998931884766,-0.0016397211777005039
2005-01-28,42.689998626708984,0.0016424142791766627
2005-01-31,42.220001220703125,-0.011009543713402792
2005-02-01,42.099998474121094,-0.0028423198273899164
2005-02-02,42.15999984741211,0.0014252108186629808
2005-02-03,41.68000030517578,-0.01138518842442049
2005-02-04,41.470001220703125,-0.0050383657134133175
2005-02-07,41.27000045776367,-0.004822781698873069
2005-02-08,41.2599983215332,-0.00024235851997878033
2005-02-09,41.310001373291016,0.0012119014491505098
2005-02-10,41.75,0.01065114045223603
2005-02-11,42.08000183105469,0.007904235474363697
2005-02-14,42.54999923706055,0.011169139390555083
2005-02-15,42.58000183105469,0.0007051138550435709
2005-02-16,42.52000045776367,-0.0014091444506997286
2005-02-17,42.72999954223633,0.004938830719939835
2005-02-18,42.75,0.00046806594846571237
2005-02-22,43.56999969482422,0.019181279411092822
2005-02-23,43.41999816894531,-0.0034427708728380635
2005-02-24,43.33000183105469,-0.0020726932677530563
2005-02-25,43.5,0.003923336297287472
2005-02-28,43.529998779296875,0.0006896271102729834
2005-03-01,43.220001220703125,-0.007121469498896138
2005-03-02,43.25,0.0006940948276166203
2005-03-03,42.970001220703125,-0.006473960214956609
2005-03-04,43.380001068115234,0.00954153678763614
2005-03-07,43.470001220703125,0.002074692263067668
2005-03-08,44.029998779296875,0.012882391140284666
